User	venue_ID	UTC_Time	OFFSET	Latitude	Longitude	Category	Num_Cluster
576361	4b0a2a0ef964a520272223e3	Tue May 29 07:21:57 +0000 2012	120	52.501777000000004	13.342896	Subway	72
1673662	4af1e97cf964a52056e421e3	Tue May 29 07:35:27 +0000 2012	120	52.512538	13.418856	Office	86
166927	4b5951b1f964a520ef8428e3	Tue May 29 07:36:44 +0000 2012	120	52.554525	13.398113	Light Rail	501
34422	4b69c433f964a520f1b22be3	Tue May 29 07:48:49 +0000 2012	120	52.492436	13.357122	Courthouse	1089
28417	4adcda72f964a520274521e3	Tue May 29 07:59:13 +0000 2012	120	52.516175	13.380264000000002	Hotel	5
53544	4cbc2f8a9552b60c42ebe38b	Tue May 29 08:00:02 +0000 2012	120	52.521048	13.385287	Medical Center	5
54747	4dd3b977b0fbf653b6436b69	Tue May 29 08:07:26 +0000 2012	120	52.554627	13.398428	Bridge	501
54747	4b5951b1f964a520ef8428e3	Tue May 29 08:07:57 +0000 2012	120	52.554525	13.398113	Light Rail	501
166927	4c91d4df3d4e199cad642d53	Tue May 29 08:13:36 +0000 2012	120	52.598268000000004	13.32996	School	1090
268524	4b13e4b9f964a520399a23e3	Tue May 29 08:24:45 +0000 2012	120	52.516665	13.379776000000001	Coffee Shop	5
54747	4b03f3cef964a520a65022e3	Tue May 29 08:24:54 +0000 2012	120	52.531861	13.388772	Light Rail	274
54747	4af96410f964a5208f1122e3	Tue May 29 08:25:09 +0000 2012	120	52.530260999999996	13.385298	Office	4
1474620	4c9243b4aa03b7136fab29f5	Tue May 29 08:36:04 +0000 2012	120	52.502196999999995	13.412219	Office	132
1384469	4fc48a9ae4b0441dc08f4029	Tue May 29 08:36:48 +0000 2012	120	52.443746	13.318431	Doctor's Office	1091
81693	4baddbbdf964a520ea6d3be3	Tue May 29 08:49:35 +0000 2012	120	52.498491	13.431348000000002	Caf�	113
7864	4c7ba1fb794e224bb1bd6b28	Tue May 29 08:53:16 +0000 2012	120	52.474777	13.321279	Ice Cream Shop	399
2026661	4adcda7ef964a520e04721e3	Tue May 29 09:07:09 +0000 2012	120	52.507445	13.390384	Historic Site	5
160191	4afe1077f964a520a22d22e3	Tue May 29 09:17:57 +0000 2012	120	52.514301	13.474731	Subway	157
1497874	4e93f979d5fb27b8eadfbbe5	Tue May 29 09:36:40 +0000 2012	120	52.530628	13.414693	Tea Room	108
485203	4d8c72befdd3b1f7cf176dda	Tue May 29 09:41:56 +0000 2012	120	52.518506	13.377593	Government Building	221
422639	4cb74ebf8db0a143e0ed7016	Tue May 29 10:03:24 +0000 2012	120	52.52203000000001	13.446038	Home (private)	43
366085	4b13e4b9f964a520399a23e3	Tue May 29 10:20:19 +0000 2012	120	52.516665	13.379776000000001	Coffee Shop	5
1250777	4b68005ef964a52081632be3	Tue May 29 10:26:22 +0000 2012	120	52.505042	13.331029000000001	Sporting Goods Shop	34
34422	4b2be2f7f964a52007bd24e3	Tue May 29 10:30:51 +0000 2012	120	52.49483000000001	13.354116000000001	Burrito Place	1092
406833	4adcda92f964a520f14b21e3	Tue May 29 10:32:55 +0000 2012	120	52.554372	13.290281	Airport	23
950669	4adcda8ef964a520944a21e3	Tue May 29 10:51:39 +0000 2012	120	52.507757999999995	13.374308	Mall	28
1275247	4b0a758af964a520302423e3	Tue May 29 11:00:27 +0000 2012	120	52.53337	13.420760999999999	Vietnamese Restaurant	638
421598	4b599cc0f964a520e78e28e3	Tue May 29 11:05:27 +0000 2012	120	52.50755	13.381604999999999	Restaurant	42
576361	4d4ec4c423a76dcb103863dc	Tue May 29 11:13:45 +0000 2012	120	52.520024	13.402873000000001	Caf�	10
8993	4b18388cf964a5200acf23e3	Tue May 29 11:16:06 +0000 2012	120	52.547213	13.415289999999999	Caf�	3
421598	4b967da0f964a52095cf34e3	Tue May 29 11:26:39 +0000 2012	120	52.507426	13.381604999999999	Capitol Building	42
54747	4c06a3418a81c9b6fa082690	Tue May 29 11:28:30 +0000 2012	120	52.529616000000004	13.389579999999999	Hotel	4
34422	4b967da0f964a52095cf34e3	Tue May 29 11:29:39 +0000 2012	120	52.507426	13.381604999999999	Capitol Building	42
422639	4dbbe4391e72b351caa40af1	Tue May 29 11:38:58 +0000 2012	120	52.520998999999996	13.450494	Plaza	165
366085	4b0a99d8f964a520822523e3	Tue May 29 11:41:27 +0000 2012	120	52.515836	13.391067999999999	Restaurant	5
422639	4adcda7df964a520864721e3	Tue May 29 11:52:57 +0000 2012	120	52.526614	13.433447	Park	50
788827	4f60913de4b06b55137c681a	Tue May 29 12:00:21 +0000 2012	120	52.535855000000005	13.391819	Church	917
54747	4af96410f964a5208f1122e3	Tue May 29 12:01:32 +0000 2012	120	52.530260999999996	13.385298	Office	4
566230	4b4b07dbf964a520369126e3	Tue May 29 12:08:51 +0000 2012	120	52.493625	13.385425	City Hall	161
17188	4da5dea81e726e496965a89b	Tue May 29 12:35:17 +0000 2012	120	52.525243	13.414028	Hotel	10
950669	4be5826a78e895219ea964ce	Tue May 29 12:43:33 +0000 2012	120	52.521809	13.412654000000002	Plaza	10
950669	4af401d3f964a520cdef21e3	Tue May 29 12:47:46 +0000 2012	120	52.52014499999999	13.415001	Mall	315
579268	4f7d925177161da045e2ef97	Tue May 29 12:58:18 +0000 2012	120	52.493939000000005	13.428898	Coworking Space	9
8993	4b17b7f7f964a5206ac723e3	Tue May 29 13:09:02 +0000 2012	120	52.547371999999996	13.415992999999999	Ice Cream Shop	3
7864	4c89ce036418a143e588dace	Tue May 29 13:29:22 +0000 2012	120	52.477261	13.321828	Office	608
950669	4b6142c0f964a520550e2ae3	Tue May 29 13:32:30 +0000 2012	120	52.515712	13.454046	Monument / Landmark	259
197499	4aec2226f964a5205ac521e3	Tue May 29 13:52:48 +0000 2012	120	52.504702	13.302984	Train Station	57
197499	4b538a1af964a52043a127e3	Tue May 29 13:52:59 +0000 2012	120	52.506505000000004	13.306718	Subway	56
1945	4b1a61fff964a52094e923e3	Tue May 29 13:54:57 +0000 2012	120	52.512192000000006	13.452469	Light Rail	364
197499	4b54850ff964a52052be27e3	Tue May 29 13:59:22 +0000 2012	120	52.525881000000005	13.305795000000002	Subway	558
477882	4adcda6ff964a520db4421e3	Tue May 29 14:21:26 +0000 2012	120	52.5015	13.277047	Hotel	717
788827	4afa7511f964a520e61722e3	Tue May 29 14:43:47 +0000 2012	120	52.526098	13.387929999999999	Coffee Shop	4
566230	4fc4e0d8e4b0829fe11b4038	Tue May 29 14:45:16 +0000 2012	120	52.530506	13.414628	Playground	108
1497874	4fc4e0d8e4b0829fe11b4038	Tue May 29 14:49:55 +0000 2012	120	52.530506	13.414628	Playground	108
295333	4e65f267a80951b319f8571f	Tue May 29 15:00:05 +0000 2012	120	52.524892	13.404103	Office	10
1497874	4e93f979d5fb27b8eadfbbe5	Tue May 29 15:00:13 +0000 2012	120	52.530628	13.414693	Tea Room	108
138905	4b01859ef964a520174322e3	Tue May 29 15:12:18 +0000 2012	120	52.505003	13.318863	Train Station	450
644126	4dc305ca1f6ef43b89d8fc30	Tue May 29 15:19:01 +0000 2012	120	52.534	13.436468	Home (private)	17
485203	4b7ba163f964a52039692fe3	Tue May 29 15:19:56 +0000 2012	120	52.526742000000006	13.536658	Light Rail	236
422639	4b3f5071f964a5207ca525e3	Tue May 29 15:29:58 +0000 2012	120	52.51975899999999	13.450106	Grocery Store	18
83510	4b07fa8ff964a520d80123e3	Tue May 29 15:31:58 +0000 2012	120	52.53173100000001	13.431923000000001	Breakfast Spot	527
1304582	4ddf6c3db0fbefa198c48c26	Tue May 29 15:42:36 +0000 2012	120	52.485801	13.355381	Other Great Outdoors	410
54747	4b03f3cef964a520a65022e3	Tue May 29 15:46:19 +0000 2012	120	52.531861	13.388772	Light Rail	274
55528	4b1e57b5f964a520f21824e3	Tue May 29 15:46:44 +0000 2012	120	52.434861	13.541272	Light Rail	622
54747	4aeedbc8f964a5206bd421e3	Tue May 29 15:51:25 +0000 2012	120	52.54871800000001	13.389172	Train Station	117
485203	4b6c0ddef964a52089212ce3	Tue May 29 15:59:32 +0000 2012	120	52.544012	13.544683	Mall	59
120881	4e53713e18381367472e2dac	Tue May 29 16:07:48 +0000 2012	120	52.528663	13.402289999999999	Women's Store	13
17188	4ead71856da1a0e3a47abe19	Tue May 29 16:14:14 +0000 2012	120	52.52489	13.412719000000001	Beer Garden	10
197499	4b1154eff964a520717a23e3	Tue May 29 16:19:15 +0000 2012	120	52.532038	13.39698	Grocery Store	296
55528	4f11daace4b067f670128be5	Tue May 29 16:22:08 +0000 2012	120	52.446403000000004	13.620866	General Travel	830
54747	4ae9e9cbf964a52092b721e3	Tue May 29 16:25:28 +0000 2012	120	52.549218999999994	13.414735999999998	Subway	19
54747	4b0c1f0ef964a5204c3723e3	Tue May 29 16:25:51 +0000 2012	120	52.549459999999996	13.414567000000002	Mall	19
54747	4ded17c6b0fb9e464864c0b2	Tue May 29 16:29:31 +0000 2012	120	52.549675	13.414221	Salon / Barbershop	19
33492	4adcda88f964a520854921e3	Tue May 29 16:31:45 +0000 2012	120	52.523764	13.409269	Burrito Place	10
54747	4da8367843a12d0c264b0bec	Tue May 29 16:32:09 +0000 2012	120	52.549434	13.414273999999999	Butcher	19
54747	4b6154bcf964a52053102ae3	Tue May 29 16:33:10 +0000 2012	120	52.549565	13.414078	Bakery	19
88216	4adcda77f964a5202a4621e3	Tue May 29 16:46:40 +0000 2012	120	52.525470999999996	13.389121	Art Gallery	4
1544935	4ab5691ef964a520707420e3	Tue May 29 16:55:33 +0000 2012	120	52.512995	13.419998000000001	Event Space	0
5851	4f51d001e4b0b5d9dd5de075	Tue May 29 17:01:17 +0000 2012	120	52.510130000000004	13.445979999999999	General College & University	1093
2053123	4e93f979d5fb27b8eadfbbe5	Tue May 29 17:06:44 +0000 2012	120	52.530628	13.414693	Tea Room	108
14921	4be4465a2468c928ba85fe42	Tue May 29 17:10:52 +0000 2012	120	52.537741000000004	13.423295000000001	German Restaurant	1088
583423	4bf2d88a98ac0f47983562a8	Tue May 29 17:13:40 +0000 2012	120	52.550478000000005	13.351232000000001	Multiplex	779
17188	4b228c0ff964a520c74824e3	Tue May 29 17:28:27 +0000 2012	120	52.524205	13.411472	Steakhouse	10
295333	4adcda88f964a520854921e3	Tue May 29 17:35:21 +0000 2012	120	52.523764	13.409269	Burrito Place	10
1537425	4b0abbecf964a520102723e3	Tue May 29 17:35:25 +0000 2012	120	52.516378	13.380810999999998	Light Rail	5
1416927	4adcda75f964a520934521e3	Tue May 29 17:35:37 +0000 2012	120	52.539832999999994	13.352039999999999	Beer Garden	135
1525592	4b803068f964a520ae5a30e3	Tue May 29 17:42:27 +0000 2012	120	52.500358	13.350598000000002	Grocery Store	641
1275247	4fa3f8e8e4b0fd4c3de2714a	Tue May 29 17:43:08 +0000 2012	120	52.531939	13.427857000000001	Gym	540
366085	4b0abfeaf964a520462723e3	Tue May 29 17:44:21 +0000 2012	120	52.518636	13.376048	Capitol Building	221
148311	4a1c8506f964a520457b1fe3	Tue May 29 17:48:45 +0000 2012	120	52.524903	13.369353	Train Station	29
169940	4f429d25e4b024a96bbaec6b	Tue May 29 17:52:30 +0000 2012	120	52.54876899999999	13.366299	Miscellaneous Shop	1094
1070031	4d368f604202f04d6a8a1932	Tue May 29 17:55:29 +0000 2012	120	52.509113	13.472917	Dog Run	421
1070031	4ecffc72b634dd2991063aed	Tue May 29 17:55:43 +0000 2012	120	52.508813	13.47085	Dog Run	452
912222	4adcda7cf964a520504721e3	Tue May 29 18:00:42 +0000 2012	120	52.520706000000004	13.409457000000002	Scenic Lookout	10
2053123	4f061e06d5fb0788bbc294d5	Tue May 29 18:04:51 +0000 2012	120	52.542108	13.410305	Cemetery	484
1566032	4ef9b84ebe7bb4784f9096bc	Tue May 29 18:06:27 +0000 2012	120	52.56804	13.329325	Home (private)	631
422639	4b0b9adff964a5208b3223e3	Tue May 29 18:11:43 +0000 2012	120	52.506701	13.449689999999999	Bridge	95
169940	4ccbda67566aa09354951dfd	Tue May 29 18:13:25 +0000 2012	120	52.547039	13.359139	Plaza	525
781137	4d491b3d94ab2c0fa8e4160c	Tue May 29 18:14:55 +0000 2012	120	52.518910999999996	13.437438	Tech Startup	850
422639	4c5edf319b28d13a39645d70	Tue May 29 18:15:46 +0000 2012	120	52.505145999999996	13.449132	Subway	201
1601263	4cbf4de5575d236a0f07be8e	Tue May 29 18:17:49 +0000 2012	120	52.4925	13.427969000000001	Rock Club	9
296628	4ab5691ef964a520707420e3	Tue May 29 18:23:01 +0000 2012	120	52.512995	13.419998000000001	Event Space	0
1497874	4af85e06f964a520930c22e3	Tue May 29 18:27:36 +0000 2012	120	52.528926	13.409215	Falafel Restaurant	10
415264	4e1b3ef1fa762e6608db6578	Tue May 29 18:31:42 +0000 2012	120	52.509415000000004	13.282105	Hookah Bar	73
83510	4b6ad576f964a5208ee22be3	Tue May 29 18:37:20 +0000 2012	120	52.531732	13.432231	Italian Restaurant	527
1525592	4d4ac95c83eda1cdba28b6b1	Tue May 29 18:41:36 +0000 2012	120	52.499621999999995	13.3576	Home (private)	297
88216	4c151e7477cea593d6a5d160	Tue May 29 18:44:22 +0000 2012	120	52.521418000000004	13.385038	German Restaurant	5
1070031	4b9eb7abf964a52028fc36e3	Tue May 29 18:52:19 +0000 2012	120	52.508368000000004	13.470254	Home (private)	452
645733	4adcda7cf964a520504721e3	Tue May 29 18:58:29 +0000 2012	120	52.520706000000004	13.409457000000002	Scenic Lookout	10
422639	4af30e0ff964a52028ea21e3	Tue May 29 19:00:35 +0000 2012	120	52.502720999999994	13.414076000000001	German Restaurant	132
645733	4c0e6467336220a1f918cc77	Tue May 29 19:00:57 +0000 2012	120	52.519309	13.409114	Bowling Alley	1095
1474620	4bc9abf1b6c49c7468bf8e91	Tue May 29 19:10:07 +0000 2012	120	52.503108999999995	13.411045000000001	Garden	316
579268	4fa0103de4b01729ffac3d87	Tue May 29 19:14:19 +0000 2012	120	52.529844999999995	13.406839999999999	Residential Building (Apartment / Condo)	10
566230	4cbf4de5575d236a0f07be8e	Tue May 29 19:17:53 +0000 2012	120	52.4925	13.427969000000001	Rock Club	9
215722	4b01b344f964a520ab4422e3	Tue May 29 19:19:16 +0000 2012	120	52.51103199999999	13.450407	Pub	81
1497874	4cbf4de5575d236a0f07be8e	Tue May 29 19:19:25 +0000 2012	120	52.4925	13.427969000000001	Rock Club	9
2143740	4cbf4de5575d236a0f07be8e	Tue May 29 19:48:25 +0000 2012	120	52.4925	13.427969000000001	Rock Club	9
781137	4b258476f964a520347324e3	Tue May 29 20:01:28 +0000 2012	120	52.50945	13.434938	Fast Food Restaurant	27
2053123	4e182aea814da5f5525676a2	Tue May 29 20:09:56 +0000 2012	120	52.54766	13.412229	Home (private)	19
88216	4b32cabcf964a520031425e3	Tue May 29 20:39:41 +0000 2012	120	52.510243	13.456509	Gay Bar	7
644126	4ade123bf964a520d87221e3	Tue May 29 20:43:31 +0000 2012	120	52.501020999999994	13.442503	Burger Joint	103
644126	4bef1f51c80dc9284c8927e3	Tue May 29 21:00:39 +0000 2012	120	52.501179	13.442379	Pub	103
120881	4f4b71f1e4b04a413202926c	Tue May 29 21:01:36 +0000 2012	120	52.56292	13.413279999999999	Office	1096
751100	4b43a795f964a52052e525e3	Tue May 29 21:04:41 +0000 2012	120	52.516267000000006	13.389132	Gym	5
751100	4af28ec8f964a520e8e721e3	Tue May 29 21:05:26 +0000 2012	120	52.525830000000006	13.38747	Subway	4
788827	4f4e6c5de4b0774b5791b35e	Tue May 29 21:23:10 +0000 2012	120	52.52623199999999	13.387602	Tea Room	4
1601263	4e1c3bdf814ddecf2da9f202	Tue May 29 21:27:36 +0000 2012	120	52.468973	13.435265	Home (private)	771
788827	4b7685bbf964a5203c502ee3	Tue May 29 21:39:10 +0000 2012	120	52.539118	13.424349	Train Station	67
513268	4bc0b77aabf495218eb5bf93	Tue May 29 21:50:42 +0000 2012	120	52.566230000000004	13.512217999999999	Light Rail	483
296628	4af44319f964a520f0f021e3	Tue May 29 22:01:10 +0000 2012	120	52.526262	13.393494	Bookstore	4
1497874	4ae59d12f964a52012a121e3	Tue May 29 22:12:03 +0000 2012	120	52.492647	13.422115	Subway	329
1497874	4f3bee24e4b0ce0259a08936	Tue May 29 22:41:14 +0000 2012	120	52.53844	13.396367999999999	Light Rail	925
1497874	4b632f18f964a520df682ae3	Tue May 29 22:58:11 +0000 2012	120	52.540874	13.405857999999998	Light Rail	68
1497874	4e182aea814da5f5525676a2	Tue May 29 23:06:52 +0000 2012	120	52.54766	13.412229	Home (private)	19
422639	4cb74ebf8db0a143e0ed7016	Wed May 30 00:44:25 +0000 2012	120	52.52203000000001	13.446038	Home (private)	43
44870	4adcda92f964a520f14b21e3	Wed May 30 03:42:14 +0000 2012	120	52.554372	13.290281	Airport	23
170429	4c5ad40e5c57c9b6db271e4a	Wed May 30 04:01:36 +0000 2012	120	52.573043999999996	13.503720999999999	Light Rail	584
788827	4c1dc3cb63750f471ad7b867	Wed May 30 04:08:13 +0000 2012	120	52.539471	13.424344	Caf��	67
527384	4f383568e4b0b0eb8e063fe8	Wed May 30 04:18:25 +0000 2012	120	52.519195999999994	13.497131	Building	213
170429	4d57ce7536d1721e7749efb1	Wed May 30 04:26:14 +0000 2012	120	52.54904200000001	13.505706	History Museum	431
788827	4e0035911838cb6a1aca020b	Wed May 30 04:26:33 +0000 2012	120	52.538844	13.424221	Bakery	67
170429	4dad781e8154b108febeadd0	Wed May 30 04:37:18 +0000 2012	120	52.540709	13.486831	Medical Center	37
55528	4f3e27d9e4b0b8bcf257035a	Wed May 30 04:49:41 +0000 2012	120	52.524164	13.532378	Office	84
197499	4bddd19a0ee3a59337c62eb0	Wed May 30 04:59:39 +0000 2012	120	52.518623	13.284059	Light Rail	218
485203	4b5998fff964a520318e28e3	Wed May 30 05:25:41 +0000 2012	120	52.543608	13.541207	Light Rail	211
331097	4ee5d010e5faffd732e8027a	Wed May 30 05:51:09 +0000 2012	120	52.43709499999999	13.377038	Office	36
485203	4af5f0c7f964a52020ff21e3	Wed May 30 05:52:48 +0000 2012	120	52.520389	13.387307999999999	Train Station	5
138905	4bb2f563a32876b0ca3801fe	Wed May 30 06:00:03 +0000 2012	120	52.50366700000001	13.32616	Office	34
5851	4da5dea81e726e496965a89b	Wed May 30 06:23:34 +0000 2012	120	52.525243	13.414028	Hotel	10
17188	4da5dea81e726e496965a89b	Wed May 30 06:26:49 +0000 2012	120	52.525243	13.414028	Hotel	10
166927	4b1e57b5f964a520f21824e3	Wed May 30 06:27:16 +0000 2012	120	52.434861	13.541272	Light Rail	622
1566032	4adcda7df964a520694721e3	Wed May 30 06:28:36 +0000 2012	120	52.509528	13.376616	Plaza	28
371901	4adcda7df964a5206f4721e3	Wed May 30 06:45:57 +0000 2012	120	52.51675	13.407193	Other Great Outdoors	787
7864	4c89ce036418a143e588dace	Wed May 30 07:02:47 +0000 2012	120	52.477261	13.321828	Office	608
101401	4b03be27f964a5202f5022e3	Wed May 30 07:04:01 +0000 2012	120	52.525445	13.405209	Office	10
170429	4b594af6f964a520338428e3	Wed May 30 07:04:42 +0000 2012	120	52.565687	13.511693	Medical Center	483
2143740	4b72d3b3f964a5208a8a2de3	Wed May 30 07:04:45 +0000 2012	120	52.534328	13.268266	Tech Startup	186
170429	4d47e7e3ea3f37044788240a	Wed May 30 07:05:14 +0000 2012	120	52.564925	13.507519	Office	947
53544	4e58bfa018a8c2047501b83b	Wed May 30 07:05:43 +0000 2012	120	52.49405600000001	13.429048000000002	Tech Startup	9
1070031	4f4135f3e4b0295029e30efd	Wed May 30 07:10:11 +0000 2012	120	52.589898	13.286299	Miscellaneous Shop	215
391409	4ba898d4f964a520c4e139e3	Wed May 30 07:17:19 +0000 2012	120	52.532514	13.412610999999998	Caf��	10
1303328	4bd975242e6f0f4708960a08	Wed May 30 07:23:22 +0000 2012	120	52.535079	13.389813	History Museum	208
1303328	4b6536b4f964a5202fe92ae3	Wed May 30 07:23:59 +0000 2012	120	52.488739	13.469152	Park	209
1303328	4adcda7df964a520a04721e3	Wed May 30 07:24:42 +0000 2012	120	52.438354000000004	13.177071	Beach	210
1303328	4adcda7cf964a5205f4721e3	Wed May 30 07:25:12 +0000 2012	120	52.518308	13.399694	Park	307
1303328	4bd01759462cb7133fc4d707	Wed May 30 07:25:35 +0000 2012	120	52.542843999999995	13.403331	Karaoke Bar	146
170429	4adcda8ff964a520054b21e3	Wed May 30 07:26:50 +0000 2012	120	52.563649	13.505284	Mall	114
170429	4b9b5a9ff964a520260236e3	Wed May 30 07:27:41 +0000 2012	120	52.56414300000001	13.505802	Cosmetics Shop	114
148311	4b538beaf964a52083a127e3	Wed May 30 07:37:55 +0000 2012	120	52.488379	13.339924	Subway	16
78845	4b3a27a4f964a520aa6125e3	Wed May 30 07:51:51 +0000 2012	120	52.521522	13.413191000000001	Monument / Landmark	10
148311	4f2961f3e4b0c56e6eb80e13	Wed May 30 08:03:07 +0000 2012	120	52.551520999999994	13.350905	Strip Club	76
1416927	4b4d8619f964a52084d326e3	Wed May 30 08:04:35 +0000 2012	120	52.544267000000005	13.352981	University	257
469839	4af5421ef964a520acf821e3	Wed May 30 08:07:11 +0000 2012	120	52.522488	13.402332999999999	Train Station	10
70971	4adcda92f964a520f14b21e3	Wed May 30 08:08:22 +0000 2012	120	52.554372	13.290281	Airport	23
1304582	4ddf6c3db0fbefa198c48c26	Wed May 30 08:20:35 +0000 2012	120	52.485801	13.355381	Other Great Outdoors	410
788827	4c9899df6ffe8cfab730fe2f	Wed May 30 08:22:41 +0000 2012	120	52.539405	13.422718	Vietnamese Restaurant	93
54747	4b5951b1f964a520ef8428e3	Wed May 30 08:22:43 +0000 2012	120	52.554525	13.398113	Light Rail	501
54747	4b03f3cef964a520a65022e3	Wed May 30 08:23:59 +0000 2012	120	52.531861	13.388772	Light Rail	274
2026661	4c8a56ed1797236adea56088	Wed May 30 08:28:17 +0000 2012	120	52.532793000000005	13.412741	Hotel	10
1673662	4af1e97cf964a52056e421e3	Wed May 30 08:35:24 +0000 2012	120	52.512538	13.418856	Office	86
54747	4af96410f964a5208f1122e3	Wed May 30 08:39:45 +0000 2012	120	52.530260999999996	13.385298	Office	4
1623228	4fba74bee4b0cb273f1640cb	Wed May 30 08:51:49 +0000 2012	120	52.463529	13.293573	Home (private)	1006
2016876	4c19f64398f4a59392d000f6	Wed May 30 08:53:17 +0000 2012	120	52.525543000000006	13.379159	Medical School	85
28417	4fc76f18e4b04e646d429c1a	Thu May 31 13:17:14 +0000 2012	120	52.543141000000006	13.414359	Office	223
54747	4af96410f964a5208f1122e3	Thu May 31 13:25:19 +0000 2012	120	52.530260999999996	13.385298	Office	4
309692	4aee9cb9f964a52013d421e3	Thu May 31 13:25:29 +0000 2012	120	52.506139000000005	13.390832000000001	Subway	5
788827	4adcda8ef964a520a74a21e3	Thu May 31 13:41:06 +0000 2012	120	52.518267	13.388682999999999	Bookstore	5
1452149	4b51ce81f964a520405627e3	Thu May 31 13:58:45 +0000 2012	120	52.455916	13.322464000000002	Drugstore / Pharmacy	283
197499	4aec2226f964a5205ac521e3	Thu May 31 13:59:44 +0000 2012	120	52.504702	13.302984	Train Station	57
88216	4b6ddfdcf964a520b1972ce3	Thu May 31 14:10:03 +0000 2012	120	52.491905	13.387247	Vegetarian / Vegan Restaurant	161
88216	4af58b28f964a520c3f921e3	Thu May 31 14:15:47 +0000 2012	120	52.49318100000001	13.387914000000002	Subway	161
788827	4bd1c267b221c9b6a015d6d0	Thu May 31 14:40:34 +0000 2012	120	52.52066800000001	13.387913000000001	Drugstore / Pharmacy	5
732613	4bf7dfe74a67c928424424cf	Thu May 31 14:42:01 +0000 2012	120	52.501926	13.326985999999998	Caf��	683
644126	4adf5fb3f964a520007a21e3	Thu May 31 14:47:31 +0000 2012	120	52.540533999999994	13.412161	Fast Food Restaurant	68
88216	4d92f8f55cf5236a89ed57a3	Thu May 31 15:07:35 +0000 2012	120	52.508054	13.305985	Shoe Store	56
206633	4ae9613af964a520c9b421e3	Thu May 31 15:10:38 +0000 2012	120	52.514901	13.396414000000002	Auditorium	204
1217520	4cfa6eefd7206ea808df3869	Thu May 31 15:16:39 +0000 2012	120	52.402687	13.522274	Building	1097
1364365	4c21ea837e85c928c51dbb21	Thu May 31 15:18:00 +0000 2012	120	52.448080000000004	13.281225	Law School	928
781137	4d491b3d94ab2c0fa8e4160c	Thu May 31 15:27:52 +0000 2012	120	52.518910999999996	13.437438	Tech Startup	850
485203	4af5f0c7f964a52020ff21e3	Thu May 31 15:31:47 +0000 2012	120	52.520389	13.387307999999999	Train Station	5
1544935	4adcda7ff964a520e54721e3	Thu May 31 15:44:20 +0000 2012	120	52.525223	13.392793	Building	4
415264	4e612e5418a8ce02fc4bc4f8	Thu May 31 16:02:50 +0000 2012	120	52.522068000000004	13.301979999999999	Professional & Other Places	382
54747	4b03f3cef964a520a65022e3	Thu May 31 16:03:16 +0000 2012	120	52.531861	13.388772	Light Rail	274
54747	4aeedbc8f964a5206bd421e3	Thu May 31 16:03:46 +0000 2012	120	52.54871800000001	13.389172	Train Station	117
292131	4b0a80b7f964a5208b2423e3	Thu May 31 16:09:10 +0000 2012	120	52.539772	13.420713000000001	Caf�	93
10551	4adcda92f964a520f14b21e3	Thu May 31 16:12:42 +0000 2012	120	52.554372	13.290281	Airport	23
88216	4d21b7010901721e2ff29ca5	Thu May 31 16:13:02 +0000 2012	120	52.5169	13.388515	Other Great Outdoors	5
148311	4af5f0c7f964a52020ff21e3	Thu May 31 16:20:55 +0000 2012	120	52.520389	13.387307999999999	Train Station	5
583423	4f4e6c5de4b0774b5791b35e	Thu May 31 16:23:06 +0000 2012	120	52.52623199999999	13.387602	Tea Room	4
657230	4adcda89f964a520914921e3	Thu May 31 16:25:33 +0000 2012	120	52.515777	13.229084	Concert Hall	1098
422639	4b1f5b1cf964a520bf2524e3	Thu May 31 16:26:22 +0000 2012	120	52.526353	13.447394000000001	Light Rail	660
422639	4bf7225f5ec320a1a17f86d3	Thu May 31 16:33:29 +0000 2012	120	52.539118	13.424263	Light Rail	67
422639	4adcda7ff964a520f84721e3	Thu May 31 16:42:25 +0000 2012	120	52.542719999999996	13.403342000000002	Park	146
1566032	4b596614f964a520208728e3	Thu May 31 16:45:25 +0000 2012	120	52.563556000000005	13.326974	Subway	61
166927	4b48d094f964a520475826e3	Thu May 31 16:58:41 +0000 2012	120	52.43006	13.550304999999998	Hardware Store	1099
366085	4adcda7cf964a520564721e3	Thu May 31 17:03:53 +0000 2012	120	52.520504	13.295796	Monument / Landmark	475
1195531	4adcda7df964a520734721e3	Thu May 31 17:04:43 +0000 2012	120	52.540601	13.212503	Monument / Landmark	1100
937900	4b3aca24f964a520776e25e3	Thu May 31 17:06:17 +0000 2012	120	52.520589	13.388638	Concert Hall	5
94929	4e76ff882271ffa4e79d0667	Thu May 31 17:12:37 +0000 2012	120	52.517239000000004	13.30822	City Hall	1101
1474620	4bc9abf1b6c49c7468bf8e91	Thu May 31 17:13:47 +0000 2012	120	52.503108999999995	13.411045000000001	Garden	316
268524	4be5826a78e895219ea964ce	Thu May 31 17:17:57 +0000 2012	120	52.521809	13.412654000000002	Plaza	10
485203	4da4863a22a5f04d8f843a55	Thu May 31 17:29:19 +0000 2012	120	52.552932999999996	13.554492999999999	Home (private)	181
788827	4bb8ec973db7b713d7c9219a	Thu May 31 17:40:31 +0000 2012	120	52.537561	13.421395	Vietnamese Restaurant	1088
79962	4b1154eff964a520717a23e3	Thu May 31 17:51:42 +0000 2012	120	52.532038	13.39698	Grocery Store	296
527384	4adcda7df964a520664721e3	Thu May 31 17:53:47 +0000 2012	120	52.522978	13.402709	Plaza	10
